playerId,name,team,position,games_played,I_F_goals,I_F_shotsOnGoal,I_F_xGoals,icetime,goals_per_game,shots_per_game,shooting_pct
8470613,Brent Burns,CAR,D,82,10.0,185.0,9.89,105784.0,0.12195121951219512,2.2560975609756095,0.05405405405405406
8476923,Damon Severson,CBJ,D,67,9.0,88.0,4.94,85013.0,0.13432835820895522,1.3134328358208955,0.10227272727272728
8482684,Luke Hughes,NJD,D,82,9.0,135.0,7.71,105650.0,0.10975609756097561,1.646341463414634,0.06666666666666667
8476934,Brock McGinn,ANA,L,24,1.0,24.0,2.93,15953.0,0.041666666666666664,1.0,0.041666666666666664
8471274,Alex Goligoski,MIN,D,36,0.0,32.0,2.18,31986.0,0.0,0.8888888888888888,0.0
8482222,Alexander Barabanov,SJS,L,46,4.0,67.0,9.26,43808.0,0.08695652173913043,1.4565217391304348,0.05970149253731343
8475158,Ryan O'Reilly,NSH,C,82,26.0,180.0,29.13,97248.0,0.3170731707317073,2.1951219512195124,0.14444444444444443
8475718,Justin Holl,DET,D,38,0.0,14.0,0.61,34387.0,0.0,0.3684210526315789,0.0
8481533,Trevor Zegras,ANA,C,31,6.0,73.0,7.33,31784.0,0.1935483870967742,2.3548387096774195,0.0821917808219178
8477406,Mattias Janmark,EDM,C,71,4.0,67.0,9.18,50674.0,0.056338028169014086,0.9436619718309859,0.05970149253731343
8481618,Alex Newhook,MTL,C,55,15.0,85.0,12.13,55857.0,0.2727272727272727,1.5454545454545454,0.17647058823529413
8471215,Evgeni Malkin,PIT,C,82,27.0,199.0,25.18,91436.0,0.32926829268292684,2.426829268292683,0.135678391959799
8479525,Ross Colton,COL,C,80,17.0,147.0,23.11,65852.0,0.2125,1.8375,0.11564625850340136
8482201,Gage Goncalves,TBL,C,2,0.0,0.0,0.08,1195.0,0.0,0.0,0.0
8477392,Hudson Fasching,NYI,R,45,4.0,41.0,4.71,32515.0,0.08888888888888889,0.9111111111111111,0.0975609756097561
8481789,Tye Kartye,SEA,L,77,11.0,109.0,12.63,54682.0,0.14285714285714285,1.4155844155844155,0.10091743119266056
8480216,Jacob Peterson,SJS,C,6,0.0,3.0,0.66,4770.0,0.0,0.5,0.0
8481028,Martin Pospisil,CGY,C,63,8.0,117.0,13.03,48080.0,0.12698412698412698,1.8571428571428572,0.06837606837606838
8482699,Dylan Guenther,ARI,R,45,18.0,121.0,13.96,43953.0,0.4,2.688888888888889,0.1487603305785124
8479976,Juuso Valimaki,ARI,D,68,2.0,69.0,3.73,77903.0,0.029411764705882353,1.0147058823529411,0.028985507246376812
8474715,Cam Atkinson,PHI,R,70,13.0,175.0,18.43,66971.0,0.18571428571428572,2.5,0.07428571428571429
8480069,Cale Makar,COL,D,77,21.0,231.0,16.43,114436.0,0.2727272727272727,3.0,0.09090909090909091
8482858,Ryker Evans,SEA,D,36,1.0,44.0,1.59,41426.0,0.027777777777777776,1.2222222222222223,0.022727272727272728
8477499,Rasmus Ristolainen,PHI,D,31,1.0,46.0,2.0,31045.0,0.03225806451612903,1.4838709677419355,0.021739130434782608
8480990,Declan Chisholm,MIN,D,31,3.0,29.0,1.75,30744.0,0.0967741935483871,0.9354838709677419,0.10344827586206896
8475753,Justin Faulk,STL,D,60,2.0,132.0,7.97,79064.0,0.03333333333333333,2.2,0.015151515151515152
8480873,Rasmus Sandin,WSH,D,68,3.0,79.0,4.37,86172.0,0.04411764705882353,1.161764705882353,0.0379746835443038
8480813,Joe Veleno,DET,C,80,12.0,86.0,11.82,66991.0,0.15,1.075,0.13953488372093023
8480188,Fabian Zetterlund,SJS,L,82,24.0,204.0,24.07,92772.0,0.2926829268292683,2.4878048780487805,0.11764705882352941
8479362,Riley Tufte,COL,L,5,1.0,7.0,0.65,3336.0,0.2,1.4,0.14285714285714285
8476889,Radek Faksa,DAL,C,74,7.0,71.0,11.25,55569.0,0.0945945945945946,0.9594594594594594,0.09859154929577464
8477971,Andreas Englund,LAK,D,82,1.0,41.0,1.45,65054.0,0.012195121951219513,0.5,0.024390243902439025
8484254,Akito Hirose,VAN,D,3,0.0,0.0,0.0,2179.0,0.0,0.0,0.0
8479972,Mason Shaw,MIN,C,20,1.0,21.0,1.55,9822.0,0.05,1.05,0.047619047619047616
8476919,Chris Tierney,NJD,C,52,4.0,26.0,2.91,28158.0,0.07692307692307693,0.5,0.15384615384615385
8479345,Jakob Chychrun,OTT,D,82,14.0,204.0,12.93,110158.0,0.17073170731707318,2.4878048780487805,0.06862745098039216
8480801,Brady Tkachuk,OTT,L,81,37.0,357.0,40.94,93031.0,0.4567901234567901,4.407407407407407,0.10364145658263306
8481024,Linus Karlsson,VAN,C,4,0.0,4.0,0.76,2435.0,0.0,1.0,0.0
8483445,Cutter Gauthier,ANA,L,1,0.0,3.0,0.16,924.0,0.0,3.0,0.0
8480185,Eetu Luostarinen,FLA,C,82,12.0,119.0,18.14,78408.0,0.14634146341463414,1.451219512195122,0.10084033613445378
8482765,Isak Rosen,BUF,R,7,0.0,8.0,0.91,3606.0,0.0,1.1428571428571428,0.0
8477964,Ivan Barbashev,VGK,C,82,19.0,122.0,18.39,79277.0,0.23170731707317074,1.4878048780487805,0.1557377049180328
8474009,Nick Bonino,NYR,C,45,1.0,31.0,3.67,33086.0,0.022222222222222223,0.6888888888888889,0.03225806451612903
8481754,Nikita Nesterenko,ANA,C,3,1.0,7.0,0.93,2074.0,0.3333333333333333,2.3333333333333335,0.14285714285714285
8475745,Charlie Coyle,BOS,C,82,25.0,147.0,22.41,88887.0,0.3048780487804878,1.7926829268292683,0.17006802721088435
8478458,Jack Roslovic,NYR,C,59,9.0,117.0,13.17,55063.0,0.15254237288135594,1.9830508474576272,0.07692307692307693
8480806,Isac Lundestrom,ANA,C,46,5.0,38.0,7.36,39581.0,0.10869565217391304,0.8260869565217391,0.13157894736842105
8484287,Cole McWard,VAN,D,1,0.0,1.0,0.01,545.0,0.0,1.0,0.0
8483515,Juraj Slafkovsky,MTL,L,82,20.0,152.0,21.96,88244.0,0.24390243902439024,1.853658536585366,0.13157894736842105
8477573,Nathan Walker,STL,L,45,7.0,43.0,4.09,29187.0,0.15555555555555556,0.9555555555555556,0.16279069767441862
8482197,Adam Raska,MIN,R,5,0.0,0.0,0.0,2043.0,0.0,0.0,0.0
8482659,Josh Doan,ARI,R,11,5.0,23.0,4.22,8124.0,0.45454545454545453,2.090909090909091,0.21739130434782608
8482250,Callahan Burke,CAR,C,1,0.0,0.0,0.0,426.0,0.0,0.0,0.0
8474641,Adam Henrique,EDM,C,82,24.0,140.0,21.44,82898.0,0.2926829268292683,1.7073170731707317,0.17142857142857143
8483482,Tristan Luneau,ANA,D,7,1.0,11.0,0.48,7506.0,0.14285714285714285,1.5714285714285714,0.09090909090909091
8482176,Wyatt Kaiser,CHI,D,32,0.0,18.0,0.83,33240.0,0.0,0.5625,0.0
8481596,Shane Pinto,OTT,C,41,9.0,110.0,14.73,44549.0,0.21951219512195122,2.682926829268293,0.08181818181818182
8479323,Adam Fox,NYR,D,72,17.0,137.0,9.8,101276.0,0.2361111111111111,1.9027777777777777,0.12408759124087591
8477446,Michael McCarron,NSH,R,70,12.0,94.0,12.16,53621.0,0.17142857142857143,1.3428571428571427,0.1276595744680851
8482116,Tim Sttzle,OTT,C,75,18.0,192.0,23.52,95033.0,0.24,2.56,0.09375
8478904,Steven Lorentz,FLA,C,38,1.0,30.0,3.62,20034.0,0.02631578947368421,0.7894736842105263,0.03333333333333333
8481016,Ruslan Iskhakov,NYI,C,1,0.0,2.0,0.26,851.0,0.0,2.0,0.0
8477384,Josh Brown,ARI,D,51,3.0,44.0,1.95,45139.0,0.058823529411764705,0.8627450980392157,0.06818181818181818
8481056,Spencer Stastney,NSH,D,20,2.0,11.0,0.6,19180.0,0.1,0.55,0.18181818181818182
8482087,Kaiden Guhle,MTL,D,70,6.0,95.0,4.53,87573.0,0.08571428571428572,1.3571428571428572,0.06315789473684211
8474013,Ian Cole,VAN,D,78,2.0,61.0,2.05,87466.0,0.02564102564102564,0.782051282051282,0.03278688524590164
8479638,Justin Brazeau,BOS,R,19,5.0,31.0,4.29,12674.0,0.2631578947368421,1.631578947368421,0.16129032258064516
8483549,Lucas Condotta,MTL,L,3,0.0,2.0,0.19,1350.0,0.0,0.6666666666666666,0.0
8474031,Kevin Shattenkirk,BOS,D,61,6.0,78.0,2.77,57755.0,0.09836065573770492,1.278688524590164,0.07692307692307693
8482511,Mason Lohrei,BOS,D,41,4.0,43.0,2.1,41716.0,0.0975609756097561,1.048780487804878,0.09302325581395349
8478882,Vladislav Gavrikov,LAK,D,77,6.0,114.0,5.42,95250.0,0.07792207792207792,1.4805194805194806,0.05263157894736842
8480011,Klim Kostin,SJS,C,52,8.0,43.0,4.51,34037.0,0.15384615384615385,0.8269230769230769,0.18604651162790697
8474574,Tyler Myers,VAN,D,77,5.0,93.0,4.17,87544.0,0.06493506493506493,1.2077922077922079,0.053763440860215055
8478444,Brock Boeser,VAN,R,81,40.0,204.0,33.68,90407.0,0.49382716049382713,2.5185185185185186,0.19607843137254902
8475790,Erik Gudbranson,CBJ,D,78,6.0,91.0,2.48,92009.0,0.07692307692307693,1.1666666666666667,0.06593406593406594
8478468,Jeremy Lauzon,NSH,D,79,6.0,103.0,4.93,88228.0,0.0759493670886076,1.3037974683544304,0.05825242718446602
8476880,Tom Wilson,WSH,R,74,18.0,169.0,23.96,80373.0,0.24324324324324326,2.2837837837837838,0.10650887573964497
8476467,Jamie Oleksiak,SEA,D,82,2.0,108.0,5.27,96671.0,0.024390243902439025,1.3170731707317074,0.018518518518518517
8478010,Brayden Point,TBL,C,81,46.0,228.0,37.33,97390.0,0.5679012345679012,2.814814814814815,0.20175438596491227
8476907,Mackenzie MacEachern,STL,L,8,0.0,4.0,0.23,3777.0,0.0,0.5,0.0
8481624,Ilya Mikheyev,VAN,R,78,11.0,147.0,15.71,66756.0,0.14102564102564102,1.8846153846153846,0.07482993197278912
8482079,Marco Rossi,MIN,C,82,21.0,167.0,20.01,82312.0,0.25609756097560976,2.0365853658536586,0.12574850299401197
8477479,Tyler Bertuzzi,TOR,L,80,21.0,160.0,28.25,77019.0,0.2625,2.0,0.13125
8484304,Uvis Balinskis,FLA,D,26,1.0,22.0,1.34,21998.0,0.038461538461538464,0.8461538461538461,0.045454545454545456
8478512,Austin Czarnik,DET,C,34,0.0,24.0,2.6,17215.0,0.0,0.7058823529411765,0.0
8475179,Dmitry Kulikov,FLA,D,76,1.0,74.0,4.67,75303.0,0.013157894736842105,0.9736842105263158,0.013513513513513514
8479372,Josh Mahura,FLA,D,30,0.0,25.0,0.95,22666.0,0.0,0.8333333333333334,0.0
8471709,Marc-Edouard Vlasic,SJS,D,57,6.0,72.0,3.0,55680.0,0.10526315789473684,1.263157894736842,0.08333333333333333
8475762,Derek Forbort,BOS,D,35,0.0,22.0,0.99,37367.0,0.0,0.6285714285714286,0.0
8483630,Pavol Regenda,ANA,L,5,0.0,7.0,0.44,3469.0,0.0,1.4,0.0
8477149,Scott Sabourin,SJS,R,3,0.0,3.0,0.19,1670.0,0.0,1.0,0.0
8482702,Logan Stankoven,DAL,C,24,6.0,51.0,7.19,21128.0,0.25,2.125,0.11764705882352941
8478402,Connor McDavid,EDM,C,76,32.0,263.0,30.56,97398.0,0.42105263157894735,3.460526315789474,0.12167300380228137
8477464,Nic Petan,MIN,C,6,0.0,11.0,1.24,3900.0,0.0,1.8333333333333333,0.0
8478859,Niko Mikkola,FLA,D,82,3.0,93.0,4.31,98581.0,0.036585365853658534,1.1341463414634145,0.03225806451612903
8483570,Ben Meyers,ANA,C,23,1.0,12.0,1.45,13951.0,0.043478260869565216,0.5217391304347826,0.08333333333333333
8481708,Zac Jones,NYR,D,31,2.0,42.0,1.64,27209.0,0.06451612903225806,1.3548387096774193,0.047619047619047616
8475343,Nic Dowd,WSH,C,64,12.0,61.0,8.95,58378.0,0.1875,0.953125,0.19672131147540983
8479351,Sam Steel,DAL,C,77,9.0,86.0,10.3,61177.0,0.11688311688311688,1.1168831168831168,0.10465116279069768
8476429,Scott Mayfield,NYI,D,41,0.0,36.0,1.12,46161.0,0.0,0.8780487804878049,0.0
8474578,Erik Karlsson,PIT,D,82,11.0,213.0,10.44,119401.0,0.13414634146341464,2.597560975609756,0.051643192488262914
8481542,Moritz Seider,DET,D,82,9.0,135.0,6.73,110009.0,0.10975609756097561,1.646341463414634,0.06666666666666667
8478043,Sam Lafferty,VAN,C,79,13.0,78.0,11.38,56308.0,0.16455696202531644,0.9873417721518988,0.16666666666666666
8480292,Carson Meyer,CBJ,R,14,1.0,10.0,1.53,7662.0,0.07142857142857142,0.7142857142857143,0.1
8471685,Anze Kopitar,LAK,C,81,26.0,133.0,18.21,95539.0,0.32098765432098764,1.6419753086419753,0.19548872180451127
8479414,Nathan Bastian,NJD,R,54,5.0,57.0,9.11,32936.0,0.09259259259259259,1.0555555555555556,0.08771929824561403
8478067,Oskar Lindblom,SJS,L,1,0.0,0.0,0.0,716.0,0.0,0.0,0.0
8482146,Luke Evangelista,NSH,R,80,16.0,172.0,16.45,66986.0,0.2,2.15,0.09302325581395349
8479639,Dylan Coghlan,CAR,D,1,0.0,3.0,0.05,1079.0,0.0,3.0,0.0
8481065,Angus Crookshank,OTT,L,13,2.0,20.0,1.13,7888.0,0.15384615384615385,1.5384615384615385,0.1
8483471,Brad Lambert,WPG,C,1,0.0,2.0,0.62,831.0,0.0,2.0,0.0
8480336,Sean Walker,COL,D,81,10.0,150.0,7.76,93466.0,0.12345679012345678,1.8518518518518519,0.06666666666666667
8479986,Kole Lind,SEA,R,1,0.0,0.0,0.0,359.0,0.0,0.0,0.0
8481481,Blake Lizotte,LAK,C,62,7.0,76.0,7.89,43974.0,0.11290322580645161,1.2258064516129032,0.09210526315789473
8482192,Isaak Phillips,CHI,D,33,0.0,31.0,2.09,33804.0,0.0,0.9393939393939394,0.0
8476822,Luke Glendening,TBL,C,81,10.0,57.0,7.3,56455.0,0.12345679012345678,0.7037037037037037,0.17543859649122806
8478472,Mathieu Joseph,OTT,R,72,11.0,124.0,15.06,71159.0,0.1527777777777778,1.7222222222222223,0.08870967741935484
8477947,Sonny Milano,WSH,L,49,15.0,50.0,5.68,36774.0,0.30612244897959184,1.0204081632653061,0.3
8481641,Joel Kiviranta,COL,L,56,3.0,48.0,6.06,33060.0,0.05357142857142857,0.8571428571428571,0.0625
8474157,Max Pacioretty,WSH,L,47,4.0,95.0,9.01,40703.0,0.0851063829787234,2.021276595744681,0.042105263157894736
8481070,Hugh McGing,STL,L,5,0.0,4.0,0.55,2514.0,0.0,0.8,0.0
8477330,Dominik Kubalik,OTT,L,74,11.0,91.0,10.14,53821.0,0.14864864864864866,1.2297297297297298,0.12087912087912088
8475810,Bryan Rust,PIT,R,62,28.0,196.0,24.25,72831.0,0.45161290322580644,3.161290322580645,0.14285714285714285
8479359,Beck Malenstyn,WSH,L,81,6.0,98.0,10.99,69224.0,0.07407407407407407,1.2098765432098766,0.061224489795918366
8470966,Mark Giordano,TOR,D,46,3.0,59.0,2.18,45863.0,0.06521739130434782,1.2826086956521738,0.05084745762711865
8478055,Gustav Forsling,FLA,D,79,10.0,160.0,7.45,104953.0,0.12658227848101267,2.0253164556962027,0.0625
8482740,Wyatt Johnston,DAL,C,82,32.0,216.0,28.21,83652.0,0.3902439024390244,2.6341463414634148,0.14814814814814814
8476873,Mark Jankowski,NSH,C,32,7.0,48.0,8.03,24321.0,0.21875,1.5,0.14583333333333334
8481534,Raphael Lavoie,EDM,C,7,0.0,4.0,0.37,3060.0,0.0,0.5714285714285714,0.0
8480245,Olle Lycksell,PHI,R,18,1.0,29.0,3.84,10742.0,0.05555555555555555,1.6111111111111112,0.034482758620689655
8482451,Mikael Pyyhtia,CBJ,L,17,0.0,22.0,1.66,13417.0,0.0,1.2941176470588236,0.0
8475722,Jason Zucker,NSH,L,69,14.0,150.0,18.62,57231.0,0.2028985507246377,2.1739130434782608,0.09333333333333334
8479514,Rem Pitlick,CHI,C,9,0.0,13.0,1.96,8417.0,0.0,1.4444444444444444,0.0
8475188,Brayden McNabb,VGK,D,82,4.0,86.0,3.71,95222.0,0.04878048780487805,1.048780487804878,0.046511627906976744
8477810,Joel Hanley,CGY,D,42,1.0,19.0,1.08,35016.0,0.023809523809523808,0.4523809523809524,0.05263157894736842
8481161,Jake Christiansen,CBJ,D,12,0.0,7.0,0.4,9518.0,0.0,0.5833333333333334,0.0
8476480,Vladislav Namestnikov,WPG,C,78,11.0,95.0,13.67,67696.0,0.14102564102564102,1.2179487179487178,0.11578947368421053
8476879,Cody Ceci,EDM,D,79,5.0,97.0,4.43,94907.0,0.06329113924050633,1.2278481012658229,0.05154639175257732
8478408,Travis Dermott,ARI,D,50,2.0,38.0,1.86,51838.0,0.04,0.76,0.05263157894736842
8476459,Mika Zibanejad,NYR,C,81,26.0,221.0,25.94,95955.0,0.32098765432098764,2.728395061728395,0.11764705882352941
8481517,Brett Leason,ANA,R,68,11.0,91.0,8.33,53076.0,0.16176470588235295,1.338235294117647,0.12087912087912088
8477935,Sam Bennett,FLA,C,69,20.0,171.0,25.01,68765.0,0.2898550724637681,2.4782608695652173,0.11695906432748537
8481554,Kaapo Kakko,NYR,R,61,13.0,91.0,7.89,48602.0,0.21311475409836064,1.4918032786885247,0.14285714285714285
8474150,Mikael Backlund,CGY,C,82,15.0,209.0,19.14,94634.0,0.18292682926829268,2.548780487804878,0.07177033492822966
8479543,Michael Pezzetta,MTL,L,61,3.0,42.0,3.37,28533.0,0.04918032786885246,0.6885245901639344,0.07142857142857142
8480003,Jesper Boqvist,BOS,C,47,6.0,51.0,4.35,31443.0,0.1276595744680851,1.0851063829787233,0.11764705882352941
8482062,Cole Smith,NSH,L,80,9.0,112.0,15.55,65709.0,0.1125,1.4,0.08035714285714286
8481462,Mason Morelli,VGK,L,9,3.0,9.0,1.4,5807.0,0.3333333333333333,1.0,0.3333333333333333
8483531,Brian Halonen,NJD,L,2,0.0,2.0,0.18,994.0,0.0,1.0,0.0
8482929,Emil Lilleberg,TBL,D,37,0.0,31.0,0.98,35974.0,0.0,0.8378378378378378,0.0
8478133,Jake Evans,MTL,C,82,7.0,81.0,9.45,78810.0,0.08536585365853659,0.9878048780487805,0.08641975308641975
8480032,Shane Bowers,NJD,C,8,0.0,7.0,0.4,4539.0,0.0,0.875,0.0
8482747,Brennan Othmann,NYR,L,3,0.0,6.0,0.21,1635.0,0.0,2.0,0.0
8481543,Nikita Alexandrov,STL,C,23,0.0,15.0,1.07,11766.0,0.0,0.6521739130434783,0.0
8474141,Patrick Kane,DET,R,50,20.0,147.0,11.69,55129.0,0.4,2.94,0.1360544217687075
8481812,Nikolai Knyzhov,SJS,D,10,0.0,6.0,0.16,10585.0,0.0,0.6,0.0
8480184,Gustav Lindstrom,ANA,D,46,3.0,29.0,1.57,42504.0,0.06521739130434782,0.6304347826086957,0.10344827586206896
8482089,Jake Neighbours,STL,L,77,27.0,145.0,22.7,72566.0,0.35064935064935066,1.8831168831168832,0.18620689655172415
8473512,Claude Giroux,OTT,R,82,21.0,183.0,18.11,98853.0,0.25609756097560976,2.231707317073171,0.11475409836065574
8481441,Joe Snively,WSH,C,3,0.0,0.0,0.0,1502.0,0.0,0.0,0.0
8477960,Adrian Kempe,LAK,R,77,28.0,246.0,24.75,87475.0,0.36363636363636365,3.1948051948051948,0.11382113821138211
8481585,Egor Afanasyev,NSH,L,2,0.0,5.0,0.17,1559.0,0.0,2.5,0.0
8480001,Urho Vaakanainen,ANA,D,68,1.0,67.0,1.69,71302.0,0.014705882352941176,0.9852941176470589,0.014925373134328358
8476915,Jujhar Khaira,MIN,L,1,0.0,1.0,0.01,485.0,0.0,1.0,0.0
8476438,Brandon Saad,STL,L,82,26.0,144.0,18.91,76275.0,0.3170731707317073,1.7560975609756098,0.18055555555555555
8478021,William Lagesson,ANA,D,40,0.0,19.0,0.87,35514.0,0.0,0.475,0.0
8478211,Dryden Hunt,CGY,L,28,3.0,33.0,2.96,18697.0,0.10714285714285714,1.1785714285714286,0.09090909090909091
8475766,Austin Watson,TBL,L,33,2.0,17.0,1.47,14384.0,0.06060606060606061,0.5151515151515151,0.11764705882352941
8476881,Tomas Hertl,VGK,C,54,17.0,124.0,17.23,66386.0,0.3148148148148148,2.2962962962962963,0.13709677419354838
8478831,Kevin Stenlund,FLA,C,81,11.0,81.0,8.72,61256.0,0.13580246913580246,1.0,0.13580246913580246
8481690,Tyler Angle,CBJ,C,2,0.0,0.0,0.02,1000.0,0.0,0.0,0.0
8478398,Kyle Connor,WPG,L,65,34.0,221.0,21.53,76926.0,0.5230769230769231,3.4,0.15384615384615385
8479336,Carl Grundstrom,LAK,R,50,8.0,95.0,9.51,32811.0,0.16,1.9,0.08421052631578947
8471218,Blake Wheeler,NYR,R,54,9.0,83.0,8.46,41205.0,0.16666666666666666,1.537037037037037,0.10843373493975904
8477931,Tomas Nosek,NJD,L,36,2.0,38.0,3.34,25507.0,0.05555555555555555,1.0555555555555556,0.05263157894736842
8479987,Morgan Geekie,BOS,C,76,17.0,130.0,13.56,70265.0,0.2236842105263158,1.7105263157894737,0.13076923076923078
8480890,Jan Jenik,ARI,R,5,0.0,2.0,0.12,2513.0,0.0,0.4,0.0
8479718,Alex Barr-Boulet,TBL,C,36,6.0,46.0,6.75,24168.0,0.16666666666666666,1.2777777777777777,0.13043478260869565
8477482,Zachary Sanford,CHI,L,29,0.0,24.0,3.79,18856.0,0.0,0.8275862068965517,0.0
8478956,Samuel Laberge,NJD,L,2,0.0,0.0,0.0,371.0,0.0,0.0,0.0
8475750,Jon Merrill,MIN,D,65,4.0,42.0,2.46,49844.0,0.06153846153846154,0.6461538461538462,0.09523809523809523
8481122,Simon Benoit,TOR,D,64,1.0,52.0,1.58,66156.0,0.015625,0.8125,0.019230769230769232
8474590,John Carlson,WSH,D,82,10.0,176.0,10.75,127387.0,0.12195121951219512,2.1463414634146343,0.056818181818181816
8482110,Dawson Mercer,NJD,C,82,20.0,134.0,19.92,84710.0,0.24390243902439024,1.6341463414634145,0.14925373134328357
8475181,Nick Leddy,STL,D,82,3.0,82.0,3.64,110019.0,0.036585365853658534,1.0,0.036585365853658534
8479365,Trent Frederic,BOS,C,82,18.0,123.0,16.58,67679.0,0.21951219512195122,1.5,0.14634146341463414
8480043,Timothy Liljegren,TOR,D,55,3.0,62.0,3.26,64889.0,0.05454545454545454,1.1272727272727272,0.04838709677419355
8482147,Jean-Luc Foudy,COL,C,4,1.0,2.0,0.27,1545.0,0.25,0.5,0.5
8476399,Blake Coleman,CGY,C,78,30.0,192.0,26.49,80183.0,0.38461538461538464,2.4615384615384617,0.15625
8482496,Nils Aman,VAN,C,43,3.0,28.0,4.62,26662.0,0.06976744186046512,0.6511627906976745,0.10714285714285714
8476826,Yanni Gourde,SEA,C,80,11.0,156.0,20.95,83749.0,0.1375,1.95,0.07051282051282051
8482101,Danil Gushchin,SJS,L,4,1.0,4.0,0.42,3524.0,0.25,1.0,0.25
8481524,Bowen Byram,BUF,D,73,11.0,84.0,5.47,89100.0,0.1506849315068493,1.1506849315068493,0.13095238095238096
8478469,Thomas Chabot,OTT,D,51,9.0,118.0,6.74,70518.0,0.17647058823529413,2.3137254901960786,0.07627118644067797
8481532,Alex Turcotte,LAK,C,20,1.0,14.0,2.76,11136.0,0.05,0.7,0.07142857142857142
8482667,William Eklund,SJS,L,80,16.0,128.0,18.0,89578.0,0.2,1.6,0.125
8476525,Colin Miller,WPG,D,46,4.0,69.0,2.02,43346.0,0.08695652173913043,1.5,0.057971014492753624
8480797,Joel Farabee,PHI,L,82,22.0,182.0,18.84,79637.0,0.2682926829268293,2.2195121951219514,0.12087912087912088
8483407,Brandon Scanlin,NYR,D,1,0.0,0.0,0.0,646.0,0.0,0.0,0.0
8480980,Connor Dewar,TOR,C,74,11.0,77.0,8.76,51726.0,0.14864864864864866,1.0405405405405406,0.14285714285714285
8477444,Andre Burakovsky,SEA,L,49,7.0,92.0,8.76,42821.0,0.14285714285714285,1.8775510204081634,0.07608695652173914
8474602,Justin Schultz,SEA,D,70,7.0,100.0,4.55,69187.0,0.1,1.4285714285714286,0.07
8475287,Erik Haula,NJD,L,76,16.0,155.0,21.33,76963.0,0.21052631578947367,2.039473684210526,0.1032258064516129
8474040,Sam Gagner,EDM,C,28,5.0,48.0,3.56,17153.0,0.17857142857142858,1.7142857142857142,0.10416666666666667
8483597,Milos Kelemen,ARI,L,10,0.0,5.0,0.61,4609.0,0.0,0.5,0.0
8482730,Brandt Clarke,LAK,D,16,2.0,31.0,1.96,13105.0,0.125,1.9375,0.06451612903225806
8479576,Vincent Desharnais,EDM,D,78,1.0,41.0,1.2,73607.0,0.01282051282051282,0.5256410256410257,0.024390243902439025
8481523,Kirby Dach,MTL,C,2,0.0,3.0,0.3,1562.0,0.0,1.5,0.0
8480064,Josh Norris,OTT,C,50,16.0,115.0,12.94,52912.0,0.32,2.3,0.1391304347826087
8482475,Yegor Chinakhov,CBJ,R,53,16.0,110.0,10.87,48233.0,0.3018867924528302,2.0754716981132075,0.14545454545454545
8481537,Nikita Okhotiuk,CGY,D,52,1.0,52.0,2.7,49647.0,0.019230769230769232,1.0,0.019230769230769232
8476871,Tanner Pearson,MTL,L,54,5.0,77.0,9.23,41921.0,0.09259259259259259,1.4259259259259258,0.06493506493506493
8477541,Dakota Mermis,MIN,D,47,3.0,42.0,1.79,39726.0,0.06382978723404255,0.8936170212765957,0.07142857142857142
8477955,Jared McCann,SEA,L,80,29.0,216.0,20.98,80453.0,0.3625,2.7,0.13425925925925927
8482117,Lukas Reichel,CHI,L,65,5.0,84.0,8.72,55031.0,0.07692307692307693,1.2923076923076924,0.05952380952380952
8480205,Emil Bemstrom,PIT,C,56,8.0,83.0,8.33,37431.0,0.14285714285714285,1.4821428571428572,0.0963855421686747
8477506,Ryan Pulock,NYI,D,58,5.0,90.0,3.98,78474.0,0.08620689655172414,1.5517241379310345,0.05555555555555555
8475760,Nick Bjugstad,ARI,C,76,22.0,166.0,20.73,79548.0,0.2894736842105263,2.1842105263157894,0.13253012048192772
8476891,Matt Grzelcyk,BOS,D,63,2.0,59.0,2.3,66519.0,0.031746031746031744,0.9365079365079365,0.03389830508474576
8476323,Max McCormick,SEA,L,1,0.0,0.0,0.0,338.0,0.0,0.0,0.0
8473449,Kyle Okposo,FLA,R,67,12.0,115.0,13.14,53678.0,0.1791044776119403,1.7164179104477613,0.10434782608695652
8482157,Will Cuylle,NYR,L,81,13.0,119.0,13.56,54070.0,0.16049382716049382,1.4691358024691359,0.1092436974789916
8476885,Jacob Trouba,NYR,D,69,3.0,129.0,5.69,87957.0,0.043478260869565216,1.8695652173913044,0.023255813953488372
8479337,Alex DeBrincat,DET,R,82,27.0,237.0,27.01,88029.0,0.32926829268292684,2.8902439024390243,0.11392405063291139
8478424,Jansen Harkins,PIT,C,45,0.0,37.0,3.05,22162.0,0.0,0.8222222222222222,0.0
8481568,Alex Vlasic,CHI,D,76,2.0,71.0,3.79,97943.0,0.02631578947368421,0.9342105263157895,0.028169014084507043
8480145,Neal Pionk,WPG,D,82,5.0,146.0,6.1,102478.0,0.06097560975609756,1.7804878048780488,0.03424657534246575
8480036,Miro Heiskanen,DAL,D,71,9.0,162.0,9.82,104542.0,0.1267605633802817,2.2816901408450705,0.05555555555555555
8478443,Brandon Carlo,BOS,D,76,4.0,79.0,2.68,90761.0,0.05263157894736842,1.0394736842105263,0.05063291139240506
8476792,Torey Krug,STL,D,77,4.0,162.0,8.04,101461.0,0.05194805194805195,2.103896103896104,0.024691358024691357
8483395,Arshdeep Bains,VAN,L,8,0.0,4.0,0.49,5667.0,0.0,0.5,0.0
